"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78228","2.2 verify Org Case Number Format with custom validation message","Add Case","Sat May 24 21:16:01 UTC 2025","failed","Sat May 24 21:17:19 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","0","6 Validation messages for blank values","","Sat May 24 21:15:12 UTC 2025","skipped","Sat May 24 21:15:12 UTC 2025","","Import Legacy Chain of Custody","",""
"","538","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Sat May 24 21:15:40 UTC 2025","failed","Sat May 24 21:15:41 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","718","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Sat May 24 21:16:01 UTC 2025","failed","Sat May 24 21:16:02 UTC 2025","","Import People","",""
"","34066","1.1.4 validation message for inactive user account","Add User","Sat May 24 21:49:36 UTC 2025","passed","Sat May 24 21:50:10 UTC 2025","","1.1 Org Admin","",""
"","9336","1.3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add User","Sat May 24 21:50:31 UTC 2025","failed","Sat May 24 21:50:40 UTC 2025","","1.3 --- with Custom Forms","",""
"","0","I.C_5 Case Import - Precheck Only","","Sat May 24 21:14:45 UTC 2025","skipped","Sat May 24 21:14:45 UTC 2025","","Import Cases","",""
"","191","S.I_1. Search by Item Description","","Sat May 24 21:15:18 UTC 2025","failed","Sat May 24 21:15:18 UTC 2025","","Search Item","",""
"","498","1. Report from Case View page - Items tab","Reports","Sat May 24 21:15:50 UTC 2025","failed","Sat May 24 21:15:50 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","2","I.N_5 Five thousand tasks and verify count on search","","Sat May 24 21:15:22 UTC 2025","skipped","Sat May 24 21:15:22 UTC 2025","","Import Tasks","",""
"","136","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Sat May 24 21:14:44 UTC 2025","failed","Sat May 24 21:14:44 UTC 2025","","2. Parent/child locations with items and containers","",""
"","593","1 Import Media","","Sat May 24 21:15:39 UTC 2025","failed","Sat May 24 21:15:40 UTC 2025","","Import Media","",""
